sep=;
name;2017-03-08T06:39:59.000Z;12.877028868409093
name;2017-03-08T06:40:09.000Z;12.869214604318186
name;2017-03-08T06:40:19.000Z;12.683614145227274
name;2017-03-08T06:40:29.000Z;12.67736839409091
name;2017-03-08T06:40:39.000Z;12.946264984772727
name;2017-03-08T06:40:49.000Z;12.94142206090909
name;2017-03-08T06:40:59.000Z;13.010128417954547
name;2017-03-08T06:41:09.000Z;12.898787027272727
name;2017-03-08T06:41:19.000Z;12.815115436136356
name;2017-03-08T06:41:29.000Z;11.949549944233386
name;2017-03-08T06:41:39.000Z;13.082112939318183
name;2017-03-08T06:41:49.000Z;12.849743354090906
name;2017-03-08T06:41:59.000Z;12.757296205909086
name;2017-03-08T06:42:09.000Z;12.74353012840909
name;2017-03-08T06:42:19.000Z;12.604961248409083
name;2017-03-08T06:42:29.000Z;12.781004946680849
name;2017-03-08T06:42:39.000Z;12.928990222045453
name;2017-03-08T06:42:49.000Z;12.928758760227268
name;2017-03-08T06:42:59.000Z;12.682884138863635
name;2017-03-08T06:43:09.000Z;12.91122364818181
name;2017-03-08T06:43:19.000Z;12.948895928636366
name;2017-03-08T06:43:29.000Z;12.90595069909091
name;2017-03-08T06:43:39.000Z;12.832208079772723
name;2017-03-08T06:43:49.000Z;12.815813707499998
name;2017-03-08T06:43:59.000Z;12.635562157045458
name;2017-03-08T06:44:09.000Z;12.73760359386363
name;2017-03-08T06:44:19.000Z;12.935546714545449
name;2017-03-08T06:44:29.000Z;12.808984583863634
name;2017-03-08T06:44:39.000Z;12.738156266136361
name;2017-03-08T06:44:49.000Z;12.834540350454546
name;2017-03-08T06:44:59.000Z;12.958545341590908
name;2017-03-08T06:45:09.000Z;12.860498421363634
name;2017-03-08T06:45:19.000Z;12.999713941136362
name;2017-03-08T06:45:29.000Z;12.530417882045459
name;2017-03-08T06:45:39.000Z;12.755030942954543
name;2017-03-08T06:45:49.000Z;12.830839137727267
name;2017-03-08T06:45:59.000Z;13.021597463636365
name;2017-03-08T06:46:09.000Z;12.788479474318176
name;2017-03-08T06:46:19.000Z;12.725935843833525
name;2017-03-08T06:46:29.000Z;12.658443184999998
name;2017-03-08T06:46:39.000Z;12.78723947840909
name;2017-03-08T06:46:49.000Z;12.553542959545455
name;2017-03-08T06:46:59.000Z;12.985499232272726
name;2017-03-08T06:47:09.000Z;12.900416715454552
name;2017-03-08T06:47:19.000Z;12.993624988636368
name;2017-03-08T06:47:29.000Z;12.591174933636374
name;2017-03-08T06:47:39.000Z;12.803494764867915
name;2017-03-08T06:47:49.000Z;12.732444700778176
name;2017-03-08T06:47:59.000Z;12.75038954545456
name;2017-03-08T06:48:09.000Z;12.61183740477273
name;2017-03-08T06:48:19.000Z;12.655223828409094
name;2017-03-08T06:48:29.000Z;12.702992546909945
name;2017-03-08T06:48:39.000Z;12.926334446818183
name;2017-03-08T06:48:49.000Z;12.923374826821323
name;2017-03-08T06:48:59.000Z;13.013371945227274
name;2017-03-08T06:49:09.000Z;13.056000978181817
name;2017-03-08T06:49:19.000Z;12.719656859772735
name;2017-03-08T06:49:29.000Z;12.856257834318177
name;2017-03-08T06:49:39.000Z;12.795247122272729
name;2017-03-08T06:49:49.000Z;12.504853878409092
name;2017-03-08T06:49:59.000Z;11.69638755045454
name;2017-03-08T06:50:09.000Z;9.141634239090902
name;2017-03-08T06:50:19.000Z;6.869172245227268
name;2017-03-08T06:50:29.000Z;4.7939036890909055
name;2017-03-08T06:50:39.000Z;2.538533174318178
name;2017-03-08T06:50:49.000Z;0.24192068522727256
name;2017-03-08T06:50:59.000Z;0.24238851840909093
name;2017-03-08T06:51:09.000Z;0.24795231454545447
name;2017-03-08T06:51:19.000Z;0.25555136545454543
name;2017-03-08T06:51:29.000Z;0.2478057397727273
name;2017-03-08T06:51:39.000Z;0.22716923272727277
